state_abbr,county_name,Democrat,Republican,Bachelors,Earnings,White,Population,Age
WV,Marion County,0,1,0,0,1,0,0
WV,Marshall County,0,1,0,0,1,0,0
WV,Mason County,0,1,0,0,1,0,0
WV,Mercer County,0,1,0,0,1,0,0
WV,Mineral County,0,1,0,0,1,0,0
WV,Mingo County,0,1,0,0,1,0,0
WV,Monongalia County,0,1,1,0,1,0,1
WV,Monroe County,0,1,0,0,1,0,0
WV,Morgan County,0,1,0,1,1,0,0
WV,Nicholas County,0,1,0,0,1,0,0
WV,Ohio County,0,1,1,0,1,0,0
WV,Pendleton County,0,1,0,0,1,0,0
WV,Pleasants County,0,1,0,0,1,0,0
WV,Pocahontas County,0,1,0,0,1,0,0
WV,Preston County,0,1,0,0,1,0,0
WV,Putnam County,0,1,1,1,1,0,0
WV,Raleigh County,0,1,0,0,1,0,0
WV,Randolph County,0,1,0,0,1,0,0
WV,Ritchie County,0,1,0,0,1,0,0
WV,Roane County,0,1,0,0,1,0,0
WV,Summers County,0,1,0,0,1,0,0
WV,Taylor County,0,1,0,0,1,0,0
WV,Tucker County,0,1,0,0,1,0,0
WV,Tyler County,0,1,0,0,1,0,0
WV,Upshur County,0,1,0,0,1,0,0
WV,Wayne County,0,1,0,0,1,0,0
WV,Webster County,0,1,0,0,1,0,0
WV,Wetzel County,0,1,0,0,1,0,0
WV,Wirt County,0,1,0,0,1,0,0
WV,Wood County,0,1,0,0,1,0,0
WV,Wyoming County,0,1,0,0,1,0,0
WI,Adams County,0,1,0,0,1,0,0
WI,Ashland County,1,0,1,0,1,0,0
WI,Barron County,0,1,0,0,1,0,0
WI,Bayfield County,1,0,1,0,1,0,0
WI,Brown County,0,1,1,1,1,1,1
WI,Buffalo County,0,1,0,1,1,0,0
WI,Burnett County,0,1,0,0,1,0,0
WI,Calumet County,0,1,1,1,1,0,0
WI,Chippewa County,0,1,0,1,1,0,0
WI,Clark County,0,1,0,0,1,0,0
WI,Columbia County,0,1,0,1,1,0,0
WI,Crawford County,0,1,0,0,1,0,0
WI,Dane County,1,0,1,1,1,1,1
WI,Dodge County,0,1,0,1,1,0,0
WI,Door County,0,1,1,0,1,0,0
WI,Douglas County,1,0,1,0,1,0,0
WI,Dunn County,0,1,1,0,1,0,1
WI,Eau Claire County,1,0,1,0,1,0,1
WI,Florence County,0,1,0,0,1,0,0
WI,Fond du Lac County,0,1,0,1,1,0,0
WI,Forest County,0,1,0,0,1,0,0
WI,Grant County,0,1,0,0,1,0,1
WI,Green County,1,0,0,1,1,0,0
WI,Green Lake County,0,1,0,0,1,0,0
WI,Iowa County,1,0,1,1,1,0,0
WI,Iron County,0,1,0,0,1,0,0
WI,Jackson County,0,1,0,0,1,0,0
WI,Jefferson County,0,1,1,1,1,0,0
WI,Juneau County,0,1,0,1,1,0,0
WI,Kenosha County,0,1,1,1,0,0,1
WI,Kewaunee County,0,1,0,1,1,0,0
WI,La Crosse County,1,0,1,0,1,0,1
WI,Lafayette County,0,1,0,0,1,0,0
WI,Langlade County,0,1,0,0,1,0,0
WI,Lincoln County,0,1,0,1,1,0,0
WI,Manitowoc County,0,1,0,1,1,0,0
WI,Marathon County,0,1,1,1,1,0,0
WI,Marinette County,0,1,0,0,1,0,0
WI,Marquette County,0,1,0,0,1,0,0
WI,Menominee County,1,0,0,0,0,0,1
WI,Milwaukee County,1,0,1,1,0,1,1
WI,Monroe County,0,1,0,1,1,0,0
WI,Oconto County,0,1,0,1,1,0,0
WI,Oneida County,0,1,1,0,1,0,0
WI,Outagamie County,0,1,1,1,1,0,1
WI,Ozaukee County,0,1,1,1,1,0,0
WI,Pepin County,0,1,0,0,1,0,0
WI,Pierce County,0,1,1,0,1,0,1
WI,Polk County,0,1,0,1,1,0,0
WI,Portage County,1,0,1,0,1,0,1
WI,Price County,0,1,0,0,1,0,0
WI,Racine County,0,1,1,1,0,0,0
WI,Richland County,0,1,0,0,1,0,0
WI,Rock County,1,0,0,1,1,0,0
WI,Rusk County,0,1,0,0,1,0,0
WI,St. Croix County,0,1,1,1,1,0,1
WI,Sauk County,0,1,0,1,1,0,0
WI,Sawyer County,0,1,1,0,0,0,0
WI,Shawano County,0,1,0,0,1,0,0
WI,Sheboygan County,0,1,1,1,1,0,0
WI,Taylor County,0,1,0,0,1,0,0
WI,Trempealeau County,0,1,0,1,1,0,0
WI,Vernon County,0,1,0,0,1,0,0
WI,Vilas County,0,1,1,0,1,0,0
WI,Walworth County,0,1,1,0,1,0,0
WI,Washburn County,0,1,0,0,1,0,0
WI,Washington County,0,1,1,1,1,0,0
WI,Waukesha County,0,1,1,1,1,1,0
WI,Waupaca County,0,1,0,1,1,0,0
WI,Waushara County,0,1,0,0,1,0,0
WI,Winnebago County,0,1,1,1,1,0,0
WI,Wood County,0,1,0,1,1,0,0
WY,Albany County,0,1,1,0,1,0,1
WY,Big Horn County,0,1,1,0,1,0,0
WY,Campbell County,0,1,0,1,1,0,1
WY,Carbon County,0,1,0,1,1,0,0
WY,Converse County,0,1,0,1,1,0,0
WY,Crook County,0,1,1,1,1,0,0
WY,Fremont County,0,1,1,0,0,0,0
WY,Goshen County,0,1,0,0,1,0,0
WY,Hot Springs County,0,1,0,0,1,0,0
WY,Johnson County,0,1,1,0,1,0,0
WY,Laramie County,0,1,1,1,1,0,1
WY,Lincoln County,0,1,0,1,1,0,0
WY,Natrona County,0,1,1,1,1,0,0
WY,Niobrara County,0,1,0,0,1,0,0
WY,Park County,0,1,1,0,1,0,0
WY,Platte County,0,1,0,0,1,0,0
WY,Sheridan County,0,1,1,1,1,0,0
WY,Sublette County,0,1,1,1,1,0,0
WY,Sweetwater County,0,1,0,1,1,0,1
WY,Teton County,1,0,1,1,1,0,1
WY,Uinta County,0,1,0,0,1,0,1
WY,Washakie County,0,1,1,1,1,0,0
WY,Weston County,0,1,0,1,1,0,0
