congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
85,house,S000224,Horace,,Seely-Brown,Jr.,5/12/1908,CT,R,Yes,1/3/1957,48.6
85,house,A000002,Watkins,Moorman,Abbitt,,5/21/1908,VA,D,Yes,1/3/1957,48.6
85,house,S000009,Antoni,Nicholas,Sadlak,,6/13/1908,CT,R,Yes,1/3/1957,48.6
85,house,B000245,Albert,David,Baumhart,Jr.,6/15/1908,OH,R,Yes,1/3/1957,48.6
85,house,P000516,Prince,Hulon,Preston,Jr.,7/5/1908,GA,D,Yes,1/3/1957,48.5
85,house,R000404,Walter,Edward,Rogers,,7/19/1908,TX,D,Yes,1/3/1957,48.5
85,house,S000102,John,Phillips,Saylor,,7/23/1908,PA,R,Yes,1/3/1957,48.4
85,house,N000133,Albin,Walter,Norblad,Jr.,9/12/1908,OR,R,Yes,1/3/1957,48.3
85,house,K000249,Alvin,Paul,Kitchin,,9/13/1908,NC,D,No,1/3/1957,48.3
85,house,P000119,James,Thomas,Patterson,,10/20/1908,CT,R,Yes,1/3/1957,48.2
85,house,B000646,Albert,Henry,Bosch,,10/30/1908,NY,R,Yes,1/3/1957,48.2
85,house,P000477,Adam,Clayton,Powell,Jr.,11/29/1908,NY,D,Yes,1/3/1957,48.1
85,house,M000995,James,Hobson,Morrison,,12/8/1908,LA,D,Yes,1/3/1957,48.1
85,house,L000108,Henry,Jepson,Latham,,12/10/1908,NY,R,Yes,1/3/1957,48.1
85,house,T000237,William,Homer,Thornberry,,1/9/1909,TX,D,Yes,1/3/1957,48
85,house,H000530,Albert,Sydney,Herlong,Jr.,2/14/1909,FL,D,Yes,1/3/1957,47.9
85,house,S000315,Timothy,Patrick,Sheehan,,2/21/1909,IL,R,Yes,1/3/1957,47.9
85,house,H001021,DeWitt,Stephen,Hyde,,3/21/1909,MD,R,Yes,1/3/1957,47.8
85,house,B001127,John,Anthony,Burns,,3/30/1909,HI,D,No,1/3/1957,47.8
85,house,S000756,William,Lee,Springer,,4/12/1909,IL,R,Yes,1/3/1957,47.7
85,house,M000778,Wilbur,Daigh,Mills,,5/24/1909,AR,D,Yes,1/3/1957,47.6
85,house,R000374,Peter,Wallace,Rodino,Jr.,6/7/1909,NJ,D,Yes,1/3/1957,47.6
85,house,Y000013,Sidney,Richard,Yates,,8/27/1909,IL,D,Yes,1/3/1957,47.4
85,house,N000009,William,Huston,Natcher,,9/11/1909,KY,D,Yes,1/3/1957,47.3
85,house,T000109,Charles,McKevett,Teague,,9/18/1909,CA,R,Yes,1/3/1957,47.3
85,house,S000545,H.,Allen,Smith,,10/8/1909,CA,R,No,1/3/1957,47.2
85,house,H000424,James,Christopher,Healey,,12/24/1909,NY,D,Yes,1/3/1957,47
85,house,G000407,Edith,Starrett,Green,,1/17/1910,OR,D,Yes,1/3/1957,47
85,house,J000008,Donald,Lester,Jackson,,1/23/1910,CA,R,Yes,1/3/1957,46.9
85,house,G000421,William,Joseph,Green,Jr.,3/5/1910,PA,D,Yes,1/3/1957,46.8
85,house,T000110,Olin,Earl,Teague,,4/6/1910,TX,D,Yes,1/3/1957,46.7
85,house,W000428,Jamie,Lloyd,Whitten,,4/18/1910,MS,D,Yes,1/3/1957,46.7
85,house,E000273,Joseph,Landon,Evins,,10/24/1910,TN,D,Yes,1/3/1957,46.2
85,house,B001035,Hamer,Harold,Budge,,11/21/1910,ID,R,Yes,1/3/1957,46.1
85,house,B000371,Charles,Edward,Bennett,,12/2/1910,FL,D,Yes,1/3/1957,46.1
85,house,S000454,Bernice,Frederic,Sisk,,12/14/1910,CA,D,Yes,1/3/1957,46.1
85,house,M000671,Lee,Warren,Metcalf,,1/28/1911,MT,D,Yes,1/3/1957,45.9
85,house,M000052,Donald,Hammer,Magnuson,,3/7/1911,WA,D,Yes,1/3/1957,45.8
85,house,D000433,Francis,Edwin,Dorn,,4/18/1911,NY,R,Yes,1/3/1957,45.7
85,house,H000408,Wayne,Levere,Hays,,5/13/1911,OH,D,Yes,1/3/1957,45.6
85,house,C001014,Thomas,Bradford,Curtis,,5/14/1911,MO,R,Yes,1/3/1957,45.6
85,house,T000118,Ludwig,,Teller,,6/22/1911,NY,D,No,1/3/1957,45.5
85,house,A000094,Hugh,Quincy,Alexander,,8/7/1911,NC,D,Yes,1/3/1957,45.4
85,house,A000228,William,Henry,Avery,,8/11/1911,KS,R,Yes,1/3/1957,45.4
85,house,B000550,John,Anton,Blatnik,,8/17/1911,MN,D,Yes,1/3/1957,45.4
85,house,S000405,Alfred,Dennis,Sieminski,,8/23/1911,NJ,D,Yes,1/3/1957,45.4
85,house,B000141,Walter,Stephan,Baring,Jr.,9/9/1911,NV,D,No,1/3/1957,45.3
85,house,E000181,Clair,,Engle,,9/21/1911,CA,D,Yes,1/3/1957,45.3
85,house,R000008,Edmund,Patrick,Radwan,,9/22/1911,NY,R,Yes,1/3/1957,45.3
85,house,B000600,Edward,Patrick,Boland,,10/1/1911,MA,D,Yes,1/3/1957,45.3
85,house,M000799,William,Edwin,Minshall,Jr.,10/24/1911,OH,R,Yes,1/3/1957,45.2
85,house,G000471,Martha,Wright,Griffiths,,1/29/1912,MI,D,Yes,1/3/1957,44.9
85,house,D000467,John,Vernard,Dowdy,,2/11/1912,TX,D,Yes,1/3/1957,44.9
85,house,R000165,Henry,Schoellkopf,Reuss,,2/22/1912,WI,D,Yes,1/3/1957,44.9
85,house,B000561,Iris,Faircloth,Blitch,,4/25/1912,GA,D,Yes,1/3/1957,44.7
85,house,S000057,Alfred,Edward,Santangelo,,6/4/1912,NY,D,No,1/3/1957,44.6
85,house,J000248,Robert,Emmett,Jones,Jr.,6/12/1912,AL,D,Yes,1/3/1957,44.6
85,house,K000300,Coya,Gjesdal,Knutson,,8/22/1912,MN,D,Yes,1/3/1957,44.4
85,house,C000991,Glenn,Clarence,Cunningham,,9/10/1912,NE,R,No,1/3/1957,44.3
85,house,B000222,Perkins,,Bass,,10/6/1912,NH,R,Yes,1/3/1957,44.2
85,house,P000230,Carl,Dewey,Perkins,,10/15/1912,KY,D,Yes,1/3/1957,44.2
85,house,R000314,Kenneth,Allison,Roberts,,11/1/1912,AL,D,Yes,1/3/1957,44.2
85,house,Z000001,Clement,John,Zablocki,,11/18/1912,WI,D,Yes,1/3/1957,44.1
85,house,O000098,Thomas,Phillip,O'Neill,Jr.,12/9/1912,MA,D,Yes,1/3/1957,44.1
85,house,K000013,Frank,Melvin,Karsten,,1/7/1913,MO,D,Yes,1/3/1957,44
85,house,I000007,Frank,Neville,Ikard,,1/30/1913,TX,D,Yes,1/3/1957,43.9
85,house,F000233,John,Edward,Fogarty,,3/23/1913,RI,D,Yes,1/3/1957,43.8
85,house,V000047,Charles,Albert,Vanik,,4/7/1913,OH,D,Yes,1/3/1957,43.7
85,house,F000319,Lawrence,H.,Fountain,,4/23/1913,NC,D,Yes,1/3/1957,43.7
85,house,H000753,Lester,,Holtzman,,6/1/1913,NY,D,Yes,1/3/1957,43.6
85,house,B001216,John,William,Byrnes,,6/12/1913,WI,R,Yes,1/3/1957,43.6
85,house,B000296,Lindley,Garrison,Beckworth,Sr.,6/30/1913,TX,D,No,1/3/1957,43.5
85,house,F000260,Gerald,Rudolph,Ford,Jr.,7/14/1913,MI,R,Yes,1/3/1957,43.5
85,house,F000137,Paul,Albert,Fino,,12/15/1913,NY,R,Yes,1/3/1957,43.1
85,house,E000120,Carl,Atwood,Elliott,,12/20/1913,AL,D,Yes,1/3/1957,43
85,house,A000054,Hugh,Joseph,Addonizio,,1/31/1914,NJ,D,Yes,1/3/1957,42.9
85,house,B000964,Charles,Bruce,Brownson,,2/5/1914,IN,R,Yes,1/3/1957,42.9
85,house,B000594,Thomas,Hale,Boggs,Sr.,2/15/1914,LA,D,Yes,1/3/1957,42.9
85,house,U000004,Albert,Conrad,Ullman,,3/9/1914,OR,D,No,1/3/1957,42.8
85,house,M000762,William,Edward,Miller,,3/22/1914,NY,R,Yes,1/3/1957,42.8
85,house,L000081,Richard,Estep,Lankford,,7/22/1914,MD,D,Yes,1/3/1957,42.5
85,house,H000013,Harlan,Francis,Hagen,,10/8/1914,CA,D,Yes,1/3/1957,42.2
85,house,F000229,John,James,Flynt,Jr.,11/8/1914,GA,D,Yes,1/3/1957,42.2
85,house,L000252,John,,Lesinski,Jr.,12/28/1914,MI,D,Yes,1/3/1957,42
85,house,E000266,Robert,Ashton,Everett,,2/24/1915,TN,D,No,1/3/1957,41.9
85,house,M001035,John,Emerson,Moss,,4/13/1915,CA,D,Yes,1/3/1957,41.7
85,house,H000802,Craig,,Hosmer,,5/6/1915,CA,R,Yes,1/3/1957,41.7
85,house,H000471,Robert,Witherspoon,Hemphill,,5/10/1915,SC,D,No,1/3/1957,41.7
85,house,W000410,Basil,Lee,Whitener,,5/14/1915,NC,D,No,1/3/1957,41.6
85,house,B000092,John,Finley,Baldwin,Jr.,6/28/1915,CA,R,Yes,1/3/1957,41.5
85,house,J000057,John,,Jarman,,7/17/1915,OK,D,Yes,1/3/1957,41.5
85,house,L000344,Glenard,Paul,Lipscomb,,8/19/1915,CA,R,Yes,1/3/1957,41.4
85,house,M000876,Joseph,Manuel,Montoya,,9/24/1915,NM,D,No,1/3/1957,41.3
85,house,R000357,Howard,Winfield,Robison,,10/30/1915,NY,R,No,1/3/1957,41.2
85,house,N000110,F.,Jay,Nimtz,,12/1/1915,IN,R,No,1/3/1957,41.1
85,house,C000629,Harold,Reginald,Collier,,12/12/1915,IL,R,No,1/3/1957,41.1
85,house,C000431,Frank,Monroe,Clark,,12/24/1915,PA,D,Yes,1/3/1957,41
85,house,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1/17/1916,NJ,R,Yes,1/3/1957,41
85,house,G000512,Charles,Samuel,Gubser,,2/1/1916,CA,R,Yes,1/3/1957,40.9
85,house,A000229,William,Hanes,Ayres,,2/5/1916,OH,R,Yes,1/3/1957,40.9
85,house,M000311,Eugene,Joseph,McCarthy,,3/29/1916,MN,D,Yes,1/3/1957,40.8
85,house,T000218,Theo,Ashton,Thompson,,3/31/1916,LA,D,Yes,1/3/1957,40.8
85,house,W000610,Robert,Carlton,Wilson,,4/5/1916,CA,R,Yes,1/3/1957,40.7
85,house,D000434,William,Jennings Bryan,Dorn,,4/14/1916,SC,D,Yes,1/3/1957,40.7
85,house,B000605,Richard,Walker,Bolling,,5/17/1916,MO,D,Yes,1/3/1957,40.6
85,house,T000139,Donald,Edgar,Tewes,,8/4/1916,WI,R,No,1/3/1957,40.4
85,house,R000188,John,Jacob,Rhodes,,9/18/1916,AZ,R,Yes,1/3/1957,40.3
85,house,M000020,Peter,Francis,Mack,Jr.,11/1/1916,IL,D,Yes,1/3/1957,40.2
85,house,Y000043,John,Andrew,Young,,11/10/1916,TX,D,No,1/3/1957,40.1
85,house,H000484,John,Earl,Henderson,,1/4/1917,OH,R,Yes,1/3/1957,40
85,house,F000041,Dante,Bruno,Fascell,,3/9/1917,FL,D,Yes,1/3/1957,39.8
85,house,B000239,William,Henry,Bates,,4/26/1917,MA,R,Yes,1/3/1957,39.7
85,house,M000005,Torbert,Hart,Macdonald,,6/6/1917,MA,D,Yes,1/3/1957,39.6
85,house,M000070,William,Somers,Mailliard,,6/10/1917,CA,R,Yes,1/3/1957,39.6
85,house,C000275,Charles,Ernest,Chamberlain,,7/22/1917,MI,R,No,1/3/1957,39.5
85,house,B001210,Robert,C.,Byrd,,11/20/1917,WV,D,Yes,1/3/1957,39.1
85,house,M000436,John,Joseph,McFall,,2/20/1918,CA,D,No,1/3/1957,38.9
85,house,S000533,Frank,Ellis,Smith,,2/21/1918,MS,D,Yes,1/3/1957,38.9
85,house,C000263,Elford,Albin,Cederberg,,3/6/1918,MI,R,Yes,1/3/1957,38.8
85,house,B000223,Ross,,Bass,,3/17/1918,TN,D,Yes,1/3/1957,38.8
85,house,D000266,Steven,Boghos,Derounian,,4/6/1918,NY,R,Yes,1/3/1957,38.7
85,house,A000106,Bruce,Reynolds,Alger,,6/12/1918,TX,R,Yes,1/3/1957,38.6
85,house,T000200,Frank,,Thompson,Jr.,7/26/1918,NJ,D,Yes,1/3/1957,38.4
85,house,D000246,David,Short,Dennison,,7/29/1918,OH,R,No,1/3/1957,38.4
85,house,B000391,Alvin,Morell,Bentley,,8/30/1918,MI,R,Yes,1/3/1957,38.3
85,house,W000517,John,Bell,Williams,,12/4/1918,MS,D,Yes,1/3/1957,38.1
85,house,K000177,Joe,Madison,Kilgore,,12/10/1918,TX,D,Yes,1/3/1957,38.1
85,house,T000229,Edwin,Keith,Thomson,,2/8/1919,WY,R,Yes,1/3/1957,37.9
85,house,P000439,Charles,Orlando,Porter,,4/4/1919,OR,D,No,1/3/1957,37.8
85,house,E000054,Edmond,Augustus,Edmondson,,4/7/1919,OK,D,Yes,1/3/1957,37.7
85,house,W000228,Phillip,Hart,Weaver,,4/9/1919,NE,R,Yes,1/3/1957,37.7
85,house,C000589,Frank,Morey,Coffin,,7/11/1919,ME,D,No,1/3/1957,37.5
85,house,J000098,William,Pat,Jennings,,8/20/1919,VA,D,Yes,1/3/1957,37.4
85,house,B000967,Joel,Thomas,Broyhill,,11/4/1919,VA,R,Yes,1/3/1957,37.2
85,house,U000002,Stewart,Lee,Udall,,1/31/1920,AZ,D,Yes,1/3/1957,36.9
85,house,H000904,George,,Huddleston,Jr.,3/19/1920,AL,D,Yes,1/3/1957,36.8
85,house,B000908,Charles,Harrison,Brown,,10/22/1920,MO,D,No,1/3/1957,36.2
85,house,S000232,Armistead,Inge,Selden,Jr.,2/20/1921,AL,D,Yes,1/3/1957,35.9
85,house,W000024,Stuyvesant,II,Wainwright,,3/16/1921,NY,R,Yes,1/3/1957,35.8
85,house,H000318,Harry,Garner,Haskell,Jr.,5/27/1921,DE,R,No,1/3/1957,35.6
85,house,R000547,J.,T.,Rutherford,,5/30/1921,TX,D,Yes,1/3/1957,35.6
85,house,R000401,Paul,Grant,Rogers,,6/4/1921,FL,D,Yes,1/3/1957,35.6
85,house,B000890,William,S.,Broomfield,,4/28/1922,MI,R,No,1/3/1957,34.7
85,house,M000452,George,Stanley,McGovern,,7/19/1922,SD,D,No,1/3/1957,34.5
85,house,C000869,William,Cato,Cramer,,8/4/1922,FL,R,Yes,1/3/1957,34.4
85,house,L000024,Melvin,Robert,Laird,,9/1/1922,WI,R,Yes,1/3/1957,34.3
85,house,M000483,Robert,John,McIntosh,,9/16/1922,MI,R,No,1/3/1957,34.3
85,house,D000344,Charles,Coles,Diggs,Jr.,12/2/1922,MI,D,Yes,1/3/1957,34.1
85,house,B000880,Jack,Bascom,Brooks,,12/18/1922,TX,D,Yes,1/3/1957,34
85,house,W000763,James,Claude,Wright,Jr.,12/22/1922,TX,D,Yes,1/3/1957,34
85,house,A000222,Thomas,Ludlow,Ashley,,1/11/1923,OH,D,Yes,1/3/1957,34
85,house,H000623,Patrick,Jerome,Hillings,,2/19/1923,CA,R,Yes,1/3/1957,33.9
85,house,M000692,Robert,Henry,Michel,,3/2/1923,IL,R,No,1/3/1957,33.8
85,house,M000892,Arch,Alfred,Moore,Jr.,4/16/1923,WV,R,No,1/3/1957,33.7
85,house,Q000010,Albert,Harold,Quie,,9/18/1923,MN,R,No,1/3/1957,33.3
85,house,P000401,Richard,Harding,Poff,,10/19/1923,VA,R,Yes,1/3/1957,33.2
85,house,G000465,Robert,Paul,Griffin,,11/6/1923,MI,R,No,1/3/1957,33.2
85,house,M000274,Edwin,Hyland,May,Jr.,5/28/1924,CT,R,No,1/3/1957,32.6
85,house,H000746,Joseph,Franklin,Holt,III,7/6/1924,CA,R,Yes,1/3/1957,32.5
85,house,M000812,Harlan,Erwin,Mitchell,,8/17/1924,GA,D,No,1/3/1957,32.4
85,house,C000540,Merwin,,Coad,,9/28/1924,IA,D,No,1/3/1957,32.3
85,house,G000400,Kenneth,James,Gray,,11/14/1924,IL,D,Yes,1/3/1957,32.1
85,house,D000355,John,D.,Dingell,,7/8/1926,MI,D,Yes,1/3/1957,30.5
85,senate,G000418,Theodore,Francis,Green,,1867-10-02,RI,D,Yes,1/3/1957,89.3
85,senate,N000023,Matthew,Mansfield,Neely,,1874-11-09,WV,D,Yes,1/3/1957,82.1
85,senate,M001108,James,Edward,Murray,,1876-05-03,MT,D,Yes,1/3/1957,80.7
85,senate,H000385,Carl,Trumbull,Hayden,,1877-10-02,AZ,D,Yes,1/3/1957,79.3
85,senate,M000177,Edward,,Martin,,1879-09-18,PA,R,Yes,1/3/1957,77.3
85,senate,S000553,Howard,Alexander,Smith,,1880-01-30,NJ,R,Yes,1/3/1957,76.9
85,senate,F000190,Ralph,Edward,Flanders,,1880-09-28,VT,R,Yes,1/3/1957,76.3
85,senate,W000465,Alexander,,Wiley,,1884-05-26,WI,R,Yes,1/3/1957,72.6
85,senate,O000088,Joseph,Christopher,O'Mahoney,,1884-11-05,WY,D,Yes,1/3/1957,72.2
85,senate,L000070,William,,Langer,,1886-09-30,ND,R,Yes,1/3/1957,70.3
85,senate,W000190,Arthur,Vivian,Watkins,,1886-12-18,UT,R,Yes,1/3/1957,70
85,senate,R000317,Absalom,Willis,Robertson,,1887-05-27,VA,D,Yes,1/3/1957,69.6
85,senate,B001208,Harry,Flood,Byrd,,1887-06-10,VA,D,Yes,1/3/1957,69.6
85,senate,C000338,Dennis,,Chavez,,1888-04-08,NM,D,Yes,1/3/1957,68.7
85,senate,M000086,George,Wilson,Malone,,1890-08-07,NV,R,Yes,1/3/1957,66.4
85,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1/3/1957,66.3
85,senate,D000456,Paul,Howard,Douglas,,1892-03-26,IL,D,Yes,1/3/1957,64.8
85,senate,H000720,Spessard,Lindsey,Holland,,1892-07-10,FL,D,Yes,1/3/1957,64.5
85,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1/3/1957,64.4
85,senate,S000021,Leverett,,Saltonstall,,1892-09-01,MA,R,Yes,1/3/1957,64.3
85,senate,B000176,Frank,Aloysius,Barrett,,1892-11-10,WY,R,Yes,1/3/1957,64.1
85,senate,M000199,Thomas,Ellsworth,Martin,,1893-01-18,IA,R,Yes,1/3/1957,64
85,senate,C000154,Frank,,Carlson,,1893-01-23,KS,R,Yes,1/3/1957,63.9
85,senate,B000820,John,William,Bricker,,1893-09-06,OH,R,Yes,1/3/1957,63.3
85,senate,B000271,James,Glenn,Beall,,1894-06-05,MD,R,Yes,1/3/1957,62.6
85,senate,D000585,Henry,Clarence,Dworshak,,1894-08-29,ID,R,Yes,1/3/1957,62.3
85,senate,M000582,Patrick,Vincent,McNamara,,1894-10-04,MI,D,Yes,1/3/1957,62.2
85,senate,S000138,Andrew,Frank,Schoeppel,,1894-11-23,KS,R,Yes,1/3/1957,62.1
85,senate,H000598,Joseph,Lister,Hill,,1894-12-29,AL,D,Yes,1/3/1957,62
85,senate,B001167,Prescott,Sheldon,Bush,,1895-05-15,CT,R,Yes,1/3/1957,61.6
85,senate,R000167,William,Chapman,Revercomb,,1895-07-20,WV,R,Yes,1/3/1957,61.5
85,senate,A000186,Clinton,Presba,Anderson,,1895-10-23,NM,D,Yes,1/3/1957,61.2
85,senate,L000122,Frank,John,Lausche,,1895-11-14,OH,D,No,1/3/1957,61.1
85,senate,D000360,Everett,McKinley,Dirksen,,1896-01-04,IL,R,Yes,1/3/1957,61
85,senate,I000050,Irving,McNeil,Ives,,1896-01-24,NY,R,Yes,1/3/1957,60.9
85,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1/3/1957,60.9
85,senate,S000187,William,Kerr,Scott,,1896-04-17,NC,D,Yes,1/3/1957,60.7
85,senate,T000259,Edward,John,Thye,,1896-04-26,MN,R,Yes,1/3/1957,60.7
85,senate,H000559,Bourke,Blakemore,Hickenlooper,,1896-07-21,IA,R,Yes,1/3/1957,60.5
85,senate,J000267,Benjamin,Everett,Jordan,,1896-09-08,NC,D,No,1/3/1957,60.3
85,senate,K000144,Robert,Samuel,Kerr,,1896-09-11,OK,D,Yes,1/3/1957,60.3
85,senate,J000195,Olin,DeWitt Talmadge,Johnston,,1896-11-18,SC,D,Yes,1/3/1957,60.1
85,senate,C000221,Francis,Higbee,Case,,1896-12-09,SD,R,Yes,1/3/1957,60.1
85,senate,P000575,William,Arthur,Purtell,,1897-05-06,CT,R,Yes,1/3/1957,59.7
85,senate,C000128,Homer,Earl,Capehart,,1897-06-06,IN,R,Yes,1/3/1957,59.6
85,senate,B001180,John,Marshall,Butler,,1897-07-21,MD,R,Yes,1/3/1957,59.5
85,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,Yes,1/3/1957,59.2
85,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1/3/1957,59.1
85,senate,S000590,Margaret,Chase,Smith,,1897-12-14,ME,R,Yes,1/3/1957,59.1
85,senate,B000823,Henry,Styles,Bridges,,1898-09-09,NH,R,Yes,1/3/1957,58.3
85,senate,B000384,Wallace,Foster,Bennett,,1898-11-13,UT,R,Yes,1/3/1957,58.1
85,senate,B000536,William,Arvis,Blakley,,1898-11-17,TX,D,No,1/3/1957,58.1
85,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1/3/1957,57
85,senate,C000802,Norris,H.,Cotton,,5/11/1900,NH,R,Yes,1/3/1957,56.6
85,senate,M001078,Karl,Earl,Mundt,,6/3/1900,SD,R,Yes,1/3/1957,56.6
85,senate,M001014,Wayne,Lyman,Morse,,10/20/1900,OR,D,Yes,1/3/1957,56.2
85,senate,E000210,Joseph,Wilson,Ervin,,3/3/1901,NC,D,Yes,1/3/1957,55.8
85,senate,S001136,William,Stuart,Symington,,6/26/1901,MO,D,Yes,1/3/1957,55.5
85,senate,C000189,John,Albert,Carroll,,7/30/1901,CO,D,No,1/3/1957,55.4
85,senate,S000852,John,Cornelius,Stennis,,8/3/1901,MS,D,Yes,1/3/1957,55.4
85,senate,C000758,John,Sherman,Cooper,,8/23/1901,KY,R,Yes,1/3/1957,55.4
85,senate,C000444,Joseph,Sill,Clark,,10/21/1901,PA,D,No,1/3/1957,55.2
85,senate,M000859,Almer,Stillwell Mike,Monroney,,3/2/1902,OK,D,Yes,1/3/1957,54.8
85,senate,R000046,Jennings,,Randolph,,3/8/1902,WV,D,No,1/3/1957,54.8
85,senate,T000254,J.,Strom,Thurmond,,12/5/1902,SC,D,Yes,1/3/1957,54.1
85,senate,F000356,Joseph,Allen,Frear,Jr.,3/7/1903,DE,D,Yes,1/3/1957,53.8
85,senate,M000113,Michael,Joseph,Mansfield,,3/16/1903,MT,D,Yes,1/3/1957,53.8
85,senate,Y000006,Ralph,Webster,Yarborough,,6/8/1903,TX,D,No,1/3/1957,53.6
85,senate,H000502,Thomas,Carey,Hennings,Jr.,6/25/1903,MO,D,Yes,1/3/1957,53.5
85,senate,K000044,Carey,Estes,Kefauver,,7/26/1903,TN,D,Yes,1/3/1957,53.4
85,senate,C000220,Clifford,Philip,Case,,4/16/1904,NJ,R,Yes,1/3/1957,52.7
85,senate,W000518,John,James,Williams,,5/17/1904,DE,R,Yes,1/3/1957,52.6
85,senate,J000064,Jacob,Koppel,Javits,,5/18/1904,NY,R,No,1/3/1957,52.6
85,senate,P000150,Frederick,George,Payne,,7/24/1904,ME,R,Yes,1/3/1957,52.4
85,senate,H000875,Roman,Lee,Hruska,,8/16/1904,NE,R,Yes,1/3/1957,52.4
85,senate,E000018,James,Oliver,Eastland,,11/28/1904,MS,D,Yes,1/3/1957,52.1
85,senate,C001006,Carl,Thomas,Curtis,,3/15/1905,NE,R,Yes,1/3/1957,51.8
85,senate,F000401,James,William,Fulbright,,4/9/1905,AR,D,Yes,1/3/1957,51.7
85,senate,M000053,Warren,Grant,Magnuson,,4/12/1905,WA,D,Yes,1/3/1957,51.7
85,senate,A000161,Gordon,Llewellyn,Allott,,1/2/1907,CO,R,Yes,1/3/1957,50
85,senate,P000100,John,Orlando,Pastore,,3/17/1907,RI,D,Yes,1/3/1957,49.8
85,senate,M001022,Thruston,Ballard,Morton,,8/19/1907,KY,R,No,1/3/1957,49.4
85,senate,G000320,Albert,Arnold,Gore,,12/26/1907,TN,D,Yes,1/3/1957,49
85,senate,K000292,William,Fife,Knowland,,6/26/1908,CA,R,Yes,1/3/1957,48.5
85,senate,J000093,William,Ezra,Jenner,,7/21/1908,IN,R,Yes,1/3/1957,48.5
85,senate,J000160,Lyndon,Baines,Johnson,,8/27/1908,TX,D,Yes,1/3/1957,48.4
85,senate,M000315,Joseph,Raymond,McCarthy,,11/14/1908,WI,R,Yes,1/3/1957,48.1
85,senate,G000267,Barry,Morris,Goldwater,,1/1/1909,AZ,R,Yes,1/3/1957,48
85,senate,B000436,Alan,Harvey,Bible,,11/20/1909,NV,D,Yes,1/3/1957,47.1
85,senate,K000335,Thomas,Henry,Kuchel,,8/15/1910,CA,R,Yes,1/3/1957,46.4
85,senate,D000036,Marion,Price,Daniel,,10/10/1910,TX,D,Yes,1/3/1957,46.2
85,senate,H000953,Hubert,Horatio,Humphrey,Jr.,5/27/1911,MN,I,Yes,1/3/1957,45.6
85,senate,J000013,Henry,Martin,Jackson,,5/31/1912,WA,D,Yes,1/3/1957,44.6
85,senate,N000053,Richard,Lewis,Neuberger,,12/26/1912,OR,D,Yes,1/3/1957,44
85,senate,H000665,John,Dempsey,Hoblitzell,Jr.,12/30/1912,WV,R,No,1/3/1957,44
85,senate,T000035,Herman,Eugene,Talmadge,,8/9/1913,GA,D,No,1/3/1957,43.4
85,senate,S000505,George,Armistead,Smathers,,11/14/1913,FL,D,Yes,1/3/1957,43.1
85,senate,P000553,William,,Proxmire,,11/11/1915,WI,D,No,1/3/1957,41.1
85,senate,P000460,Charles,Edward,Potter,,10/30/1916,MI,R,Yes,1/3/1957,40.2
85,senate,K000107,John,Fitzgerald,Kennedy,,5/29/1917,MA,D,Yes,1/3/1957,39.6
85,senate,L000428,Russell,Billiu,Long,,11/3/1918,LA,D,Yes,1/3/1957,38.2
85,senate,C000388,Frank,Forrester,Church,,7/25/1924,ID,D,No,1/3/1957,32.4
86,house,S000717,Brent,,Spence,,1874-12-24,KY,D,Yes,1/7/1959,84
86,house,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,R,Yes,1/7/1959,83.3
86,house,R000113,Daniel,Alden,Reed,,1875-09-15,NY,R,Yes,1/7/1959,83.3
86,house,O000016,Thomas,Joseph,O'Brien,,1878-04-30,IL,D,Yes,1/7/1959,80.7
86,house,C000117,Clarence,Andrew,Cannon,,1879-04-11,MO,D,Yes,1/7/1959,79.7
86,house,B000940,Paul,,Brown,,1880-03-31,GA,D,Yes,1/7/1959,78.8
86,house,T000001,John,,Taber,,1880-05-05,NY,R,Yes,1/7/1959,78.7
86,house,R000392,Edith,Nourse,Rogers,,1881-03-19,MA,R,Yes,1/7/1959,77.8
86,house,R000082,Samuel,Taliaferro,Rayburn,,1882-01-06,TX,D,Yes,1/7/1959,77
86,house,O000053,Barratt,,O'Hara,,1882-04-28,IL,D,Yes,1/7/1959,76.7
86,house,M000224,Noah,Morgan,Mason,,1882-07-19,IL,R,Yes,1/7/1959,76.5
86,house,S000554,Howard,Worth,Smith,,1883-02-02,VA,D,Yes,1/7/1959,75.9
86,house,V000105,Carl,,Vinson,,1883-11-18,GA,D,Yes,1/7/1959,75.1
86,house,M000191,Joseph,William,Martin,Jr.,1884-11-03,MA,R,Yes,1/7/1959,74.2
86,house,S000335,Harry,Richard,Sheppard,,1885-01-10,CA,D,Yes,1/7/1959,74
86,house,A000227,James,Coats,Auchincloss,,1885-01-19,NJ,R,Yes,1/7/1959,74
86,house,B000725,Frank,William,Boykin,,1885-02-21,AL,D,Yes,1/7/1959,73.9
